ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields,srvc,srva,srvp50,srvp99,quec,quea,bkc,bka,rxfer,rcrypto,rsync,wxfer,wcrypto,wsync,rp50,wp50
1786000346.182742277,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797643448,752646415,0,0,0,76838,23704,202000,0,8532,129,0,0,77136,197987,118600,1056000,77136,34401,77088,159871,0,0,0,14142,664,16,0,5000
1786000347.214436083,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797646542,752649373,0,0,0,76838,23704,202000,0,8532,129,0,0,77138,198082,118600,1056700,77138,34450,77088,159871,0,0,0,14142,664,16,0,5000
1786000348.248188909,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797649643,752652469,0,0,0,76838,23704,202000,0,8532,129,0,0,77141,198223,118600,1057000,77141,34520,77088,159871,0,0,0,14142,664,16,0,5000
1786000349.277135202,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797652728,752655548,0,0,0,76838,23704,202000,0,8532,129,0,0,77145,198428,118600,1060700,77145,34591,77088,159871,0,0,0,14142,664,16,0,5000
1786000350.312318210,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797655834,752658648,0,0,0,76838,23704,202000,0,8532,129,0,0,77148,198553,118600,1061200,77148,34654,77088,159871,0,0,0,14142,664,16,0,5000
1786000351.345491065,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797658934,752661742,0,0,0,76838,23704,202000,0,8532,129,0,0,77150,198688,118600,1061600,77150,34722,77088,159871,0,0,0,14142,664,16,0,5000
1786000352.372994230,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797662020,752664770,0,0,0,76838,23704,202000,0,8532,129,0,0,77152,198820,118600,1061700,77152,34788,77088,159871,0,0,0,14142,664,16,0,5000
1786000353.398227930,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797665091,752667759,0,0,0,76838,23704,202000,0,8532,129,0,0,77154,198933,118600,1061900,77154,34845,77088,159871,0,0,0,14142,664,16,0,5000
1786000354.433601211,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797668199,752670860,0,0,0,76838,23704,202000,0,8532,129,0,0,77156,199062,118600,1062000,77156,34909,77088,159871,0,0,0,14142,664,16,0,5000
1786000355.466041771,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797671294,752673926,0,0,0,76838,23704,202000,0,8532,129,0,0,77158,199198,118600,1062000,77158,34978,77088,159871,0,0,0,14142,664,16,0,5000
1786000356.498798264,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797674391,752677018,0,0,0,76838,23704,202000,0,8532,129,0,0,77160,199324,118700,1062200,77160,35041,77088,159871,0,0,0,14142,664,16,0,5000
1786000357.531234126,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797677488,752680109,0,0,0,76838,23704,202000,0,8532,129,0,0,77162,199455,118700,1062400,77162,35107,77088,159871,0,0,0,14142,664,16,0,5000
1786000358.562969898,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797680584,752683101,0,0,0,76838,23704,202000,0,8532,129,0,0,77164,199582,118700,1062700,77164,35171,77088,159871,0,0,0,14142,664,16,0,5000
1786000359.591334331,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797683666,752686147,0,0,0,76838,23704,202000,0,8532,129,0,0,77166,199712,118700,1063000,77166,35236,77088,159871,0,0,0,14142,664,16,0,5000
1786000360.621541206,0,138620,0,0,0,0,0,76838,15041,101400,0,0,797686756,752689233,0,0,0,76838,23704,202000,0,8532,129,0,0,77168,199841,118700,1063300,77168,35300,77088,159871,0,0,0,14142,664,16,0,5000
1786000361.651639351,3,138620,3,0,3,93560,95100,76838,15041,101400,0,0,797689851,752692320,3,107395,112800,76838,23704,202000,13834,8532,129,0,0,77173,199970,118700,1063500,77173,35365,77091,159871,11107,14975,38228,14142,664,16,93800,5000
1786000362.683288142,3,138620,3,0,3,93560,95100,76838,15041,101400,0,0,797692941,752695405,3,107395,112800,76838,23704,202000,13834,8532,129,0,0,77177,200094,118700,1068700,77177,35428,77091,159871,11107,14975,38228,14142,664,16,93800,5000
1786000363.711370303,3,138620,3,0,3,93560,95100,76838,15041,101400,0,0,797696029,752698485,3,107395,112800,76838,23704,202000,13834,8532,129,0,0,77181,200287,118700,1068900,77181,35493,77091,159871,11107,14975,38228,14142,664,16,93800,5000
1786000364.736497464,3,138620,3,0,3,93560,95100,76838,15041,101400,0,0,797699100,752701417,3,107395,112800,76838,23704,202000,13834,8532,129,0,0,77185,200364,118700,1069000,77185,35533,77091,159871,11107,14975,38228,14142,664,16,93800,5000
1786000365.767774468,3,138620,3,0,3,93560,95100,76838,15041,101400,0,0,797702190,752704479,3,107395,112800,76838,23704,202000,13834,8532,129,0,0,77189,200558,118700,1072900,77189,35598,77091,159871,11107,14975,38228,14142,664,16,93800,5000
1786000366.800158174,3,138620,3,0,3,93560,95100,76838,15041,101400,0,0,797705288,752707571,3,107395,112800,76838,23704,202000,13834,8532,129,0,0,77193,200676,118700,1073100,77193,35658,77091,159871,11107,14975,38228,14142,664,16,93800,5000
1786000367.831338695,3,138620,3,0,3,93560,95100,76838,15041,101400,0,0,797708381,752710658,3,107395,112800,76838,23704,202000,13834,8532,129,0,0,77198,200879,118700,1073800,77198,35725,77091,159871,11107,14975,38228,14142,664,16,93800,5000
1786000368.872883013,7509651,138620,7509651,0,7511823,45239,109800,76838,15041,101400,0,0,797711498,752710761,7522134,49841,142100,76838,23704,202000,4619,8532,129,0,0,7604700,977270,816200,2867000,7610089,245387,7616180,731198,27799,462,15222,14142,664,16,42000,5000
1786000369.917699674,7735115,0,7735115,0,7729431,44125,92500,0,0,0,0,0,797714641,752710764,7738832,48542,111500,0,0,0,4432,0,0,0,0,7747266,904945,810400,2240400,7753333,218624,7757967,685891,26925,457,15004,0,0,0,42100,0
1786000370.951460399,15350125,0,15350125,0,15344069,44805,93600,0,0,0,0,0,797717740,752710770,15353491,49333,114900,0,0,0,4534,0,0,0,0,15361974,919277,821400,2284000,15366523,220945,15373378,697773,27297,461,15183,0,0,0,42300,0
1786000371.987167385,23286038,0,23286038,0,23280218,44522,92900,0,0,0,0,0,797720848,752710771,23289689,49013,113900,0,0,0,4494,0,0,0,0,23298722,913966,820100,2214900,23304733,219114,23309068,694236,27092,458,15091,0,0,0,42300,0
1786000373.019933717,31239954,0,31239954,0,31233964,44321,92400,0,0,0,0,0,797723945,752710771,31243734,48801,113300,0,0,0,4482,0,0,0,0,31252314,910312,818500,2183400,31258006,218021,31263316,691724,26958,456,15016,0,0,0,42200,0
1786000374.051958616,39203048,0,39203048,0,39197030,44194,92100,0,0,0,0,0,797727043,752710771,39206854,48660,112700,0,0,0,4468,0,0,0,0,39216027,906724,816100,2162700,39221183,216748,39226143,689414,26877,455,14968,0,0,0,42200,0
1786000375.088318254,47210255,0,47210255,0,47204479,44104,91900,0,0,0,0,0,797730150,752710771,47215042,48552,112100,0,0,0,4449,0,0,0,0,47224381,904015,813900,2147800,47230249,215647,47235836,687798,26816,454,14938,0,0,0,42200,0
1786000376.118540538,54921834,0,54921835,0,54915719,44207,91900,0,0,0,0,0,797733244,752710772,54925665,48670,112500,0,0,0,4463,0,0,0,0,54934401,906454,815800,2153500,54939972,215695,54945457,690196,26881,455,14967,0,0,0,42200,0
1786000377.148260778,62657756,0,62657756,0,62651843,44261,92000,0,0,0,0,0,797736331,752710778,62661829,48732,112900,0,0,0,4472,0,0,0,0,62670888,907746,816800,2156500,62676338,215701,62682020,691471,26918,455,14980,0,0,0,42200,0
1786000378.179516814,70509750,0,70509750,0,70504076,44246,91800,0,0,0,0,0,797739424,752710783,70514295,48715,112800,0,0,0,4470,0,0,0,0,70524100,907091,815500,2143600,70529604,215336,70536453,691188,26906,454,14976,0,0,0,42200,0
1786000379.211926071,78354133,0,78354133,0,78348324,44239,91700,0,0,0,0,0,797742520,752710783,78358228,48716,112800,0,0,0,4478,0,0,0,0,78367392,906770,814900,2132300,78373217,215032,78378269,691166,26902,454,14972,0,0,0,42300,0
1786000380.241029487,86268005,0,86268005,0,86262221,44202,91500,0,0,0,0,0,797745608,752710784,86272770,48675,112500,0,0,0,4473,0,0,0,0,86280673,905659,813600,2118600,86285696,214628,86292277,690470,26875,454,14962,0,0,0,42300,0
1786000381.268716777,94204609,0,94204609,0,94199305,44162,91300,0,0,0,0,0,797748694,752710784,94209161,48629,112200,0,0,0,4467,0,0,0,0,94218969,904087,811900,2104200,94224451,214191,94228710,689323,26847,453,14951,0,0,0,42200,0
1786000382.296540902,101872990,0,101872990,0,101866939,44226,91400,0,0,0,0,0,797751776,752710785,101876530,48705,112600,0,0,0,4479,0,0,0,0,101884229,905429,811800,2106900,101890176,214411,101895608,690451,26889,454,14970,0,0,0,42200,0
1786000383.328843150,109630800,0,109630800,0,109624900,44259,91300,0,0,0,0,0,797754867,752710801,109634886,48744,112700,0,0,0,4486,0,0,0,0,109643421,905667,811900,2105200,109650012,214462,109654995,690635,26909,454,14980,0,0,0,42300,0
1786000384.357766315,117552196,0,117552196,0,117546392,44234,91200,0,0,0,0,0,797757958,752710801,117555630,48714,112500,0,0,0,4480,0,0,0,0,117564065,904589,811800,2094900,117568442,214131,117573038,689893,26889,454,14974,0,0,0,42300,0
1786000385.385576240,125427043,0,125427044,0,125421063,44218,91100,0,0,0,0,0,797761043,752710801,125430331,48696,112400,0,0,0,4478,0,0,0,0,125438326,903796,811600,2087100,125443775,213874,125448534,689356,26878,454,14970,0,0,0,42300,0
1786000386.412588628,133265414,0,133265414,0,133259509,44214,91100,0,0,0,0,0,797764122,752710802,133268941,48689,112300,0,0,0,4475,0,0,0,0,133278504,903348,811400,2085300,133282541,213766,133288714,689020,26872,454,14971,0,0,0,42300,0
1786000387.445882044,141256865,0,141256865,0,141251084,44175,91000,0,0,0,0,0,797767224,752710802,141261565,48643,112100,0,0,0,4468,0,0,0,0,141270180,902461,811000,2080800,141276615,213500,141282186,688397,26847,453,14960,0,0,0,42300,0
1786000388.477324152,148921283,0,148921283,0,148915039,44224,91100,0,0,0,0,0,797770317,752710809,148923438,48700,112500,0,0,0,4475,0,0,0,0,148931257,903481,811500,2087000,148936625,213698,148940925,689225,26879,453,14975,0,0,0,42300,0
1786000389.508553831,156779426,0,156779426,0,156773690,44217,91200,0,0,0,0,0,797773405,752710811,156783496,48691,112500,0,0,0,4474,0,0,0,0,156792768,903287,810900,2086900,156798048,213600,156803918,689117,26874,453,14973,0,0,0,42300,0
1786000390.537579443,164725243,0,164725243,0,164719100,44196,91300,0,0,0,0,0,797776496,752710818,164726968,48664,112400,0,0,0,4468,0,0,0,0,164732896,902522,809900,2085400,164737543,213419,164741369,688537,26858,453,14966,0,0,0,42300,0
1786000391.565981958,172641249,0,172641249,0,172635177,44173,91200,0,0,0,0,0,797779582,752710819,172644676,48638,112200,0,0,0,4464,0,0,0,0,172653357,901972,809100,2082000,172659150,213271,172663678,688135,26844,453,14960,0,0,0,42200,0
1786000392.595543223,180577344,0,180577344,0,180571631,44153,91200,0,0,0,0,0,797782670,752710821,180581408,48613,112100,0,0,0,4460,0,0,0,0,180590998,901424,808400,2078200,180596319,213155,180600904,687702,26830,453,14954,0,0,0,42200,0
1786000393.625494133,188492788,0,188492788,0,188486849,44138,91200,0,0,0,0,0,797785758,752710822,188495456,48596,112000,0,0,0,4457,0,0,0,0,188503842,901193,808100,2075000,188508045,213050,188512126,687579,26820,453,14949,0,0,0,42200,0
1786000394.657066028,196055308,0,196055308,0,196049340,44193,91400,0,0,0,0,0,797788855,752710823,196059074,48661,112400,0,0,0,4467,0,0,0,0,196068634,902544,808900,2083300,196072968,213288,196078552,688687,26856,453,14966,0,0,0,42200,0
1786000395.687084029,203985769,0,203985769,0,203979803,44175,91400,0,0,0,0,0,797791945,752710823,203990088,48640,112300,0,0,0,4464,0,0,0,0,203998914,901998,809000,2078800,204005917,213149,204009528,688282,26844,453,14960,0,0,0,42200,0
1786000396.718582383,211787171,0,211787171,0,211781409,44184,91400,0,0,0,0,0,797795038,752710826,211790834,48651,112300,0,0,0,4466,0,0,0,0,211798886,902007,809100,2078700,211805027,213127,211810423,688320,26850,453,14963,0,0,0,42100,0
1786000397.745007031,219597876,0,219597876,0,219591606,44188,91400,0,0,0,0,0,797798120,752710827,219599573,48653,112200,0,0,0,4465,0,0,0,0,219605763,901953,809300,2076700,219611405,213119,219615380,688268,26851,453,14965,0,0,0,42100,0
1786000398.774406846,227502041,0,227502041,0,227495897,44179,91300,0,0,0,0,0,797801209,752710830,227505583,48640,112100,0,0,0,4460,0,0,0,0,227515352,901439,809200,2073500,227518539,212983,227524048,687887,26845,453,14964,0,0,0,42100,0
1786000399.806361355,235351239,0,235351239,0,235346240,44184,91300,0,0,0,0,0,797804304,752710832,235354530,48642,112000,0,0,0,4457,0,0,0,0,235361855,901448,809400,2071600,235366663,212952,235372646,687938,26848,453,14965,0,0,0,42100,0
1786000400.842093266,242948870,0,242948870,0,242943191,44226,91400,0,0,0,0,0,797807400,752710840,242953274,48690,112200,0,0,0,4463,0,0,0,0,242962970,902411,809900,2074500,242966702,213143,242972714,688698,26875,453,14979,0,0,0,42100,0
1786000401.872360462,250885118,0,250885118,0,250879494,44214,91300,0,0,0,0,0,797810501,752710840,250889157,48676,112100,0,0,0,4461,0,0,0,0,250899485,901958,809800,2070500,250903594,213014,250908890,688376,26866,453,14976,0,0,0,42100,0
1786000402.905953633,258815720,0,258815720,0,258809733,44205,91300,0,0,0,0,0,797813599,752710840,258819529,48665,112100,0,0,0,4460,0,0,0,0,258828545,901637,809700,2066400,258834454,212923,258839256,688147,26860,453,14974,0,0,0,42100,0
1786000403.936747681,266662247,0,266662247,0,266656288,44204,91300,0,0,0,0,0,797816690,752710846,266666307,48663,112000,0,0,0,4459,0,0,0,0,266675125,901625,809800,2064400,266681668,212925,266686019,688134,26858,453,14973,0,0,0,42100,0
1786000404.968063072,274521262,0,274521263,0,274515083,44201,91300,0,0,0,0,0,797819788,752710846,274524643,48661,112000,0,0,0,4458,0,0,0,0,274533183,901490,809800,2062400,274540151,212871,274543422,688052,26857,453,14973,0,0,0,42100,0
1786000405.998798313,282256087,0,282256087,0,282249937,44218,91300,0,0,0,0,0,797822880,752710855,282258371,48678,112100,0,0,0,4460,0,0,0,0,282265641,901687,809900,2061900,282269652,212907,282275082,688214,26866,453,14978,0,0,0,42100,0
1786000407.032023541,289932945,0,289932945,0,289926804,44245,91300,0,0,0,0,0,797825979,752710866,289937638,48708,112200,0,0,0,4463,0,0,0,0,289946819,902135,810000,2063300,289952085,212984,289957123,688584,26884,453,14987,0,0,0,42100,0
1786000408.070990129,297846234,0,297846234,0,297840315,44244,91300,0,0,0,0,0,797829096,752710877,297850339,48706,112200,0,0,0,4462,0,0,0,0,297858567,901879,809700,2061500,297866297,212919,297869847,688392,26882,453,14987,0,0,0,42200,0
1786000409.105964805,305783374,0,305783374,0,305777262,44235,91300,0,0,0,0,0,797832201,752710877,305786235,48696,112100,0,0,0,4460,0,0,0,0,305794494,901542,809600,2058200,305798990,212825,305805263,688151,26876,453,14985,0,0,0,42200,0
1786000410.133083587,313685264,0,313685264,0,313679527,44226,91200,0,0,0,0,0,797835282,752710877,313688600,48684,112000,0,0,0,4457,0,0,0,0,313697908,901132,809300,2055100,313701983,212697,313707168,687867,26870,453,14983,0,0,0,42200,0
1786000411.160967048,321584552,0,321584552,0,321578581,44219,91200,0,0,0,0,0,797838363,752710877,321587860,48674,112000,0,0,0,4454,0,0,0,0,321596685,900707,809200,2051800,321602353,212589,321607681,687555,26864,453,14982,0,0,0,42200,0
1786000412.191013235,329187310,0,329187310,0,329181517,44245,91200,0,0,0,0,0,797841451,752710888,329189983,48705,112100,0,0,0,4459,0,0,0,0,329198370,901185,809600,2052000,329204113,212689,329208016,687930,26880,453,14990,0,0,0,42200,0
1786000413.218802405,336980026,0,336980026,0,336974068,44249,91200,0,0,0,0,0,797844538,752710894,336983792,48709,112100,0,0,0,4459,0,0,0,0,336992645,901213,809700,2051000,336997225,212670,337003571,687976,26882,453,14992,0,0,0,42200,0
1786000414.249331698,344871781,0,344871781,0,344866168,44242,91200,0,0,0,0,0,797847628,752710894,344875580,48700,112000,0,0,0,4457,0,0,0,0,344883449,900967,809800,2048400,344889413,212596,344894107,687803,26877,453,14989,0,0,0,42300,0
1786000415.278480770,352788350,0,352788350,0,352782377,44234,91100,0,0,0,0,0,797850715,752710894,352792272,48691,112000,0,0,0,4456,0,0,0,0,352801117,900607,809700,2046000,352806654,212490,352811105,687550,26871,453,14988,0,0,0,42300,0
1786000416.309862623,360723600,0,360723601,0,360718074,44227,91100,0,0,0,0,0,797853810,752710894,360727989,48682,111900,0,0,0,4454,0,0,0,0,360737233,900143,809400,2043700,360743817,212401,360748559,687175,26866,453,14986,0,0,0,42300,0
1786000417.341737077,368635878,0,368635879,0,368629867,44219,91100,0,0,0,0,0,797856905,752710894,368639507,48674,111900,0,0,0,4453,0,0,0,0,368648257,899760,809200,2042100,368653969,212341,368658564,686853,26860,453,14984,0,0,0,42300,0
1786000418.378856323,376252320,0,376252320,0,376246530,44248,91100,0,0,0,0,0,797860013,752710905,376257185,48707,112100,0,0,0,4459,0,0,0,0,376265714,900348,809200,2045500,376275270,212468,376279693,687313,26878,453,14994,0,0,0,42300,0
1786000419.407885976,384157581,0,384157581,0,384151462,44240,91100,0,0,0,0,0,797863102,752710906,384161142,48699,112100,0,0,0,4459,0,0,0,0,384169634,900126,809100,2045500,384174634,212422,384180025,687137,26873,453,14991,0,0,0,42300,0
1786000420.438463342,392110759,0,392110759,0,392104847,44228,91200,0,0,0,0,0,797866196,752710911,392114989,48685,112000,0,0,0,4457,0,0,0,0,392123990,899768,808900,2045600,392130001,212369,392135298,686833,26866,453,14987,0,0,0,42300,0
1786000421.468936643,400066230,0,400066230,0,400060488,44215,91200,0,0,0,0,0,797869284,752710911,400070642,48671,112000,0,0,0,4455,0,0,0,0,400079048,899443,808800,2045500,400085362,212291,400091349,686587,26858,453,14982,0,0,0,42300,0
1786000422.496279986,408019736,0,408019736,0,408013576,44203,91200,0,0,0,0,0,797872369,752710917,408023083,48657,112000,0,0,0,4454,0,0,0,0,408032373,899142,808600,2045500,408037379,212238,408041198,686338,26850,453,14978,0,0,0,42300,0
1786000423.531572391,415983556,0,415983556,0,415977955,44194,91200,0,0,0,0,0,797875474,752710925,415987889,48648,112000,0,0,0,4453,0,0,0,0,415997701,898964,808600,2045900,416003075,212227,416009535,686171,26845,453,14975,0,0,0,42300,0
