ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields,srvc,srva,srvp50,srvp99,quec,quea,bkc,bka,rxfer,rcrypto,rsync,wxfer,wcrypto,wsync,rp50,wp50
1785998995.379308136,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793592683,750242742,0,0,0,641848787,14606,40500,0,585,99,0,0,641861919,3679020,3276700,18446744073709551616,641861920,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785998996.410154460,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793595775,750245829,0,0,0,641848787,14606,40500,0,585,99,0,0,641861921,3679020,3276700,18446744073709551616,641861922,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785998997.443340375,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793598873,750248921,0,0,0,641848787,14606,40500,0,585,99,0,0,641861923,3679020,3276700,18446744073709551616,641861924,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785998998.473113047,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793601963,750251903,0,0,0,641848787,14606,40500,0,585,99,0,0,641861925,3679020,3276700,18446744073709551616,641861926,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785998999.501621211,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793605052,750254953,0,0,0,641848787,14606,40500,0,585,99,0,0,641861927,3679020,3276700,18446744073709551616,641861928,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999000.530584799,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793608133,750258030,0,0,0,641848787,14606,40500,0,585,99,0,0,641861929,3679020,3276700,18446744073709551616,641861930,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999001.561113556,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793611228,750261119,0,0,0,641848787,14606,40500,0,585,99,0,0,641861931,3679020,3276700,18446744073709551616,641861932,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999002.591183194,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793614314,750264179,0,0,0,641848787,14606,40500,0,585,99,0,0,641861933,3679020,3276700,18446744073709551616,641861934,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999003.620438085,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793617405,750267256,0,0,0,641848787,14606,40500,0,585,99,0,0,641861935,3679020,3276700,18446744073709551616,641861936,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999004.652208101,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793620497,750270219,0,0,0,641848787,14606,40500,0,585,99,0,0,641861937,3679020,3276700,18446744073709551616,641861938,717164,641859136,2960815,0,0,0,8697,821,3896,0,12300
