ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields,srvc,srva,srvp50,srvp99,quec,quea,bkc,bka,rxfer,rcrypto,rsync,wxfer,wcrypto,wsync,rp50,wp50
1786087044.959386221,252711007,0,252711007,0,252701115,18834,52400,0,0,0,0,0,1057235268,895315871,252717344,24745,100200,0,0,0,5911,0,0,0,0,252729956,590855,571400,1080500,252739662,61996,252746749,528183,15770,592,31,0,0,0,16000,0
1786087045.990718123,264763889,0,264763889,0,264753862,18825,52300,0,0,0,0,0,1057238363,895315872,264770366,24734,100100,0,0,0,5909,0,0,0,0,264782984,590551,571300,1078500,264791549,61978,264799890,527897,15762,591,31,0,0,0,16000,0
1786087047.034250997,11874295,0,11874294,0,11862075,18547,50400,0,0,0,0,0,1057241491,895315876,11877079,24375,95000,0,0,0,5843,0,0,0,0,11893966,584239,569800,1030400,11901097,61149,11909268,522455,15582,589,31,0,0,0,15900,0
1786087048.065402539,23918775,0,23918774,0,23905839,18576,50800,0,0,0,0,0,1057244581,895315877,23920146,24409,96300,0,0,0,5839,0,0,0,0,23935282,583270,568500,1029700,23942989,61344,23949507,521276,15567,589,31,0,0,0,15900,0
1786087049.100061197,35788727,0,35788726,0,35776407,18675,51200,0,0,0,0,0,1057247688,895315889,35794081,24555,98500,0,0,0,5886,0,0,0,0,35812640,586758,570100,1044800,35822158,61699,35832057,524385,15648,591,31,0,0,0,16000,0
1786087050.136067946,47466874,0,47466873,0,47454585,18786,51900,0,0,0,0,0,1057250785,895315898,47471482,24713,101500,0,0,0,5932,0,0,0,0,47489537,591111,571900,1064300,47500157,62107,47510271,528346,15743,592,32,0,0,0,16000,0
1786087051.168096042,58963407,0,58963406,0,58950991,18876,52600,0,0,0,0,0,1057253886,895315910,58966543,24847,103400,0,0,0,5974,0,0,0,0,58983102,596755,575500,1086100,58992802,62399,59000670,533687,15814,594,31,0,0,0,16000,0
1786087052.203963795,70985156,0,70985155,0,70972648,18828,52900,0,0,0,0,0,1057256992,895315910,70987451,24799,102900,0,0,0,5973,0,0,0,0,71004918,595805,575900,1077300,71012647,62247,71021495,532889,15767,593,31,0,0,0,16000,0
1786087053.238065237,82869419,0,82869418,0,82857045,18825,53200,0,0,0,0,0,1057260088,895315930,82874173,24801,103600,0,0,0,5979,0,0,0,0,82891622,595350,575300,1076500,82900192,62259,82909219,532418,15764,593,32,0,0,0,16000,0
1786087054.275771822,95085403,0,95085402,0,95073878,18785,53200,0,0,0,0,0,1057263207,895315948,95093808,24744,103000,0,0,0,5961,0,0,0,0,95113010,593249,573400,1071900,95124561,62115,95135742,530463,15731,592,31,0,0,0,16000,0
1786087055.313322674,107249324,0,107249323,0,107237120,18761,53500,0,0,0,0,0,1057266318,895315949,107256953,24722,103700,0,0,0,5963,0,0,0,0,107275662,591935,572700,1067600,107284289,62055,107295729,529212,15708,591,31,0,0,0,16000,0
1786087056.351195221,118928826,0,118928825,0,118917255,18802,53800,0,0,0,0,0,1057269434,895315955,118938392,24788,105700,0,0,0,5989,0,0,0,0,118989241,593216,572900,1075100,118997618,62207,119005504,530334,15748,593,31,0,0,0,16000,0
1786087057.387406717,130783109,0,130783109,0,130771123,18807,53900,0,0,0,0,0,1057272541,895315962,130787818,24796,106000,0,0,0,5990,0,0,0,0,130805328,593571,573100,1077100,130813788,62228,130822805,530671,15748,592,31,0,0,0,16000,0
1786087058.427208223,143002315,0,143002314,0,142990144,18777,53900,0,0,0,0,0,1057275651,895315963,143008186,24758,105900,0,0,0,5982,0,0,0,0,143025687,592010,572100,1071700,143036214,62134,143045454,529202,15723,591,31,0,0,0,16000,0
1786087059.461683326,155173783,0,155173782,0,155161580,18761,53900,0,0,0,0,0,1057278762,895315963,155178499,24733,105500,0,0,0,5972,0,0,0,0,155195132,591054,571600,1068000,155204320,62081,155214069,528307,15709,591,31,0,0,0,16000,0
1786087060.499391651,167380842,0,167380841,0,167367987,18740,53800,0,0,0,0,0,1057281876,895315963,167384987,24698,104700,0,0,0,5958,0,0,0,0,167403471,590095,571000,1065000,167412333,62007,167420305,527416,15689,590,31,0,0,0,15900,0
1786087061.532190211,179553152,0,179553151,0,179540993,18725,53800,0,0,0,0,0,1057284973,895315964,179557681,24670,104100,0,0,0,5946,0,0,0,0,179576766,589150,570400,1061900,179585889,61949,179594688,526530,15676,590,31,0,0,0,15900,0
1786087067.690837451,2885097,0,0,2885097,0,0,0,0,0,0,0,2885097,1057303408,895330814,0,0,0,0,0,0,0,0,0,0,0,2993888,110212,90300,318000,3012119,39711,0,0,0,0,0,0,0,0,0,0
1786087069.199540684,27846073,0,0,27846073,0,0,0,0,0,0,0,27846073,1057307773,895332657,0,0,0,0,0,0,0,0,0,0,0,23309773,75366,69100,161900,23322628,28103,0,0,0,0,0,0,0,0,0,0
1786087070.224880036,47116155,0,0,47116155,0,0,0,0,0,0,0,47116155,1057310722,895334035,0,0,0,0,0,0,0,0,0,0,0,42581632,74054,68400,151900,42594630,27644,0,0,0,0,0,0,0,0,0,0
1786087071.250360621,66312094,0,0,66312094,0,0,0,0,0,0,0,66312094,1057313654,895335434,0,0,0,0,0,0,0,0,0,0,0,61775241,73519,68100,148500,61788576,27438,0,0,0,0,0,0,0,0,0,0
1786087072.284065549,83169292,169742,282847,82886445,283939,63987,462600,170646,41846,678600,0,82886445,1057316642,895336520,287533,113477,875300,171629,55254,849200,50403,13501,242,0,0,78784680,93848,69200,572800,78790560,28770,464876,576334,61794,751,46,28982,5209,24,46800,5200
1786087073.314155041,92257030,789689,4503487,87753543,4507096,30793,150700,790437,24864,520000,0,87753543,1057319657,895336957,4515706,51962,434900,791407,37742,791900,21228,12685,222,0,0,88472233,163497,72200,1492500,88476249,32535,5318228,686425,27496,642,42,21054,1836,20,22200,5200
1786087074.350002938,101908610,1000064,13820436,88088174,13827153,23896,91700,1000064,23360,465900,0,88088174,1057322752,895337085,13846350,36266,291400,1000064,35638,774700,12395,12059,217,0,0,98350810,220341,75900,1673700,98360830,36182,14880335,665634,20727,620,37,20052,1635,20,17900,5100
1786087075.394497111,113964436,1000064,25876262,88088174,25883173,21449,70900,1000064,23360,465900,0,88088174,1057325874,895337089,25901221,30840,234500,1000064,35638,774700,9402,12059,217,0,0,110404307,260332,80900,1628600,110414562,39003,26932235,602184,18330,605,34,20052,1635,20,16700,5100
1786087076.438095027,126310662,1000064,38222488,88088174,38230442,20481,63600,1000064,23360,465900,0,88088174,1057329015,895337091,38248438,28738,211800,1000064,35638,774700,8264,12059,217,0,0,122751116,292376,87400,1564700,122760191,41227,39278712,575467,17393,598,33,20052,1635,20,16400,5100
1786087077.477372546,138479173,1000064,50390999,88088174,50398617,20021,60400,1000064,23360,465900,0,88088174,1057332134,895337094,50416941,27703,197900,1000064,35638,774700,7687,12059,217,0,0,134920154,318327,97800,1514200,134929182,43069,51447530,561788,16945,595,33,20052,1635,20,16200,5100
1786087078.511560659,150770118,1000064,62681944,88088174,62690178,19695,58400,1000064,23360,465900,0,88088174,1057335236,895337095,62708328,26997,187000,1000064,35638,774700,7306,12059,217,0,0,147211220,339344,126500,1455200,147221816,44541,63741263,551551,16632,592,32,20052,1635,20,16100,5100
1786087079.550068561,162765100,1000064,74676926,88088174,74683245,19561,57300,1000064,23360,465900,0,88088174,1057338350,895337111,74700628,26636,179300,1000064,35638,774700,7077,12059,217,0,0,159202379,357984,298200,1426100,159211647,45897,75729871,547128,16494,592,32,20052,1635,20,16100,5100
1786087080.586866190,174353455,1000064,86265281,88088174,86271927,19532,56800,1000064,23360,465900,0,88088174,1057341456,895337122,86289283,26479,174500,1000064,35638,774700,6949,12059,217,0,0,170790461,374966,352300,1424400,170800123,47145,87317152,546623,16459,594,32,20052,1635,20,16100,5100
1786087081.631480984,186800008,1000064,98711834,88088174,98719285,19391,56000,1000064,23360,465900,0,88088174,1057344593,895337122,98738422,26190,165700,1000064,35638,774700,6801,12059,217,0,0,183242739,388193,383200,1378500,183252896,48089,99772632,541784,16326,592,32,20052,1635,20,16000,5100
1786087082.669378493,199229445,1000064,111141271,88088174,111147779,19274,55500,1000064,23360,465900,0,88088174,1057347708,895337122,111165729,25947,159200,1000064,35638,774700,6674,12059,217,0,0,195667034,399365,404000,1333700,195675735,48893,112195110,537465,16215,591,32,20052,1635,20,16000,5100
1786087083.700711183,211419868,1000064,123331695,88088174,123336172,19207,55200,1000064,23360,465900,0,88088174,1057350800,895337123,123353240,25787,155000,1000064,35638,774700,6581,12059,217,0,0,207853636,409721,420000,1299500,207861790,49637,124380781,535137,16149,590,32,20052,1635,20,16000,5100
1786087084.741772530,223698957,1000064,135610783,88088174,135618673,19143,54800,1000064,23360,465900,0,88088174,1057353913,895337135,135638456,25640,150600,1000064,35638,774700,6498,12059,217,0,0,220141833,418870,432500,1266300,220151876,50276,136671249,533037,16089,589,32,20052,1635,20,15900,5100
1786087085.778926584,235970455,1000064,147882281,88088174,147889159,19100,54600,1000064,23360,465900,0,88088174,1057357031,895337137,147907397,25520,146200,1000064,35638,774700,6421,12059,217,0,0,232408123,427168,442600,1245900,232416687,50864,148935804,531480,16048,589,32,20052,1635,20,15900,5100
1786087086.813526511,247623421,1000064,159535248,88088174,159540823,19100,54500,1000064,23360,465900,0,88088174,1057360128,895337141,159560387,25491,144600,1000064,35638,774700,6391,12059,217,0,0,244062800,435507,451800,1245700,244072851,51461,160592275,531925,16046,589,32,20052,1635,20,15900,5100
1786087087.849215652,259999671,1000064,171911497,88088174,171918859,19046,54200,1000064,23360,465900,0,88088174,1057363244,895337141,171937654,25390,142200,1000064,35638,774700,6345,12059,217,0,0,256441009,441843,459200,1219600,256451473,51913,172968152,530020,15996,589,31,20052,1635,20,15900,5100
1786087088.885840423,272440959,1000064,184352785,88088174,184358293,18992,54000,1000064,23360,465900,0,88088174,1057366350,895337141,184378923,25289,139600,1000064,35638,774700,6298,12059,217,0,0,268883320,447485,465300,1196500,268892960,52305,185411753,528185,15947,588,31,20052,1635,20,15900,5100
1786087089.924626812,284905812,1000064,196817638,88088174,196824072,18945,53900,1000064,23360,465900,0,88088174,1057369468,895337142,196843820,25197,136700,1000064,35638,774700,6252,12059,217,0,0,281347145,452699,470700,1178000,281357164,52658,197876425,526678,15904,587,31,20052,1635,20,15900,5100
1786087090.959364525,297385023,1000064,209296849,88088174,209303728,18905,53700,1000064,23360,465900,0,88088174,1057372571,895337142,209323180,25119,134200,1000064,35638,774700,6214,12059,217,0,0,293826387,457395,475300,1162100,293835517,52987,210354722,525226,15867,586,31,20052,1635,20,15900,5100
1786087091.995572043,309431460,1000064,221343287,88088174,221351010,18899,53600,1000064,23360,465900,0,88088174,1057375679,895337156,221368919,25095,132800,1000064,35638,774700,6196,12059,217,0,0,305871290,462289,479700,1156000,305878123,53350,222395163,524876,15861,586,31,20052,1635,20,15900,5100
1786087093.029388792,321304667,1000064,233216493,88088174,233223151,18899,53600,1000064,23360,465900,0,88088174,1057378780,895337160,233241348,25080,131800,1000064,35638,774700,6180,12059,217,0,0,317743273,467067,484000,1153600,317752919,53701,234270942,524975,15859,586,31,20052,1635,20,15900,5100
1786087094.071890113,333584048,1000064,245495874,88088174,245502936,18882,53500,1000064,23360,465900,0,88088174,1057381905,895337161,245520954,25037,129700,1000064,35638,774700,6155,12059,217,0,0,330023556,471119,487700,1144200,330033854,53981,246553148,524427,15842,586,31,20052,1635,20,15900,5100
1786087095.103980086,345901517,1000064,257813343,88088174,257821133,18856,53400,1000064,23360,465900,0,88088174,1057384999,895337165,257839620,24994,128500,1000064,35638,774700,6137,12059,217,0,0,342343143,474690,490800,1134400,342351962,54229,258870172,523684,15818,586,31,20052,1635,20,15900,5100
1786087096.135741594,358220081,1000064,270131908,88088174,270139559,18834,53300,1000064,23360,465900,0,88088174,1057388096,895337166,270158229,24948,126800,1000064,35638,774700,6115,12059,217,0,0,354661286,477975,493700,1125600,354670738,54451,271189697,522970,15797,586,31,20052,1635,20,15800,5100
1786087097.176054885,370640159,1000064,282551985,88088174,282559275,18812,53200,1000064,23360,465900,0,88088174,1057391215,895337166,282579343,24907,125300,1000064,35638,774700,6095,12059,217,0,0,367083413,480924,496100,1117700,367094374,54660,283614226,522132,15777,585,31,20052,1635,20,15800,5100
1786087098.212373422,382445434,1000064,294357260,88088174,294363187,18820,53200,1000064,23360,465900,0,88088174,1057394325,895337170,294378470,24910,124800,1000064,35638,774700,6090,12059,217,0,0,378878650,484507,498900,1118700,378885734,54919,295404093,522546,15781,586,31,20052,1635,20,15800,5100
1786087099.246829325,394558442,1000064,306470268,88088174,306475826,18812,53200,1000064,23360,465900,0,88088174,1057397425,895337173,306494635,24889,123600,1000064,35638,774700,6077,12059,217,0,0,390998034,487424,501200,1115600,391007555,55121,307526626,522301,15774,586,31,20052,1635,20,15800,5100
1786087100.289320383,406942478,1000064,318854304,88088174,318858991,18794,53100,1000064,23360,465900,0,88088174,1057400554,895337179,318879036,24863,123100,1000064,35638,774700,6069,12059,217,0,0,403384046,489725,503000,1109700,403394292,55297,319912969,521472,15757,586,31,20052,1635,20,15800,5100
1786087101.325259653,419299907,1000064,331211733,88088174,331216954,18780,53000,1000064,23360,465900,0,88088174,1057403658,895337180,331235104,24839,122300,1000064,35638,774700,6059,12059,217,0,0,415738380,492106,505000,1104200,415747799,55467,332267041,520976,15744,586,31,20052,1635,20,15800,5100
1786087102.362713057,431453568,1000064,343365394,88088174,343370438,18772,53000,1000064,23360,465900,0,88088174,1057406761,895337180,343389038,24825,121900,1000064,35638,774700,6053,12059,217,0,0,427891237,494530,507000,1099900,427901616,55639,344421627,520775,15736,585,31,20052,1635,20,15800,5100
1786087103.401127180,443754980,1000064,355666806,88088174,355671482,18761,53000,1000064,23360,465900,0,88088174,1057409886,895337181,355690067,24805,121100,1000064,35638,774700,6044,12059,217,0,0,440192475,496776,508800,1095900,440203130,55791,356721817,520511,15726,585,31,20052,1635,20,15800,5100
1786087104.437399268,455171716,1000064,367083543,88088174,367088519,18785,53000,1000064,23360,465900,0,88088174,1057412990,895337193,367107520,24837,121400,1000064,35638,774700,6051,12059,217,0,0,451610383,499714,510800,1100100,451620903,56034,368139709,521330,15747,586,31,20052,1635,20,15800,5100
1786087105.469934551,467326648,1000064,379238474,88088174,379244551,18778,52900,1000064,23360,465900,0,88088174,1057416092,895337195,379260872,24821,120600,1000064,35638,774700,6042,12059,217,0,0,463762152,501677,512300,1097100,463771351,56179,380289620,521042,15739,586,31,20052,1635,20,15800,5100
1786087106.503765647,479635923,1000064,391547749,88088174,391552867,18767,52900,1000064,23360,465900,0,88088174,1057419190,895337195,391570837,24798,119800,1000064,35638,774700,6031,12059,217,0,0,476072492,503344,513500,1093200,476082151,56302,392599458,520526,15729,586,31,20052,1635,20,15800,5100
1786087107.540610865,491929781,1000064,403841607,88088174,403845341,18759,52900,1000064,23360,465900,0,88088174,1057422302,895337205,403864017,24780,119000,1000064,35638,774700,6021,12059,217,0,0,488365929,505106,514800,1090100,488375994,56424,404895529,520253,15721,586,31,20052,1635,20,15800,5100
1786087108.577427822,504258193,1000064,416170020,88088174,416175686,18750,52800,1000064,23360,465900,0,88088174,1057425412,895337205,416196355,24757,117900,1000064,35638,774700,6007,12059,217,0,0,500700084,506695,516000,1086700,500710660,56532,417229227,519891,15713,586,31,20052,1635,20,15800,5100
1786087109.610072798,516564409,1000064,428476235,88088174,428481129,18743,52800,1000064,23360,465900,0,88088174,1057428507,895337205,428500656,24735,116700,1000064,35638,774700,5992,12059,217,0,0,513003882,508204,517000,1083900,513013783,56641,429533512,519549,15707,585,31,20052,1635,20,15800,5100
1786087110.647898920,528016311,1000064,439928138,88088174,439933643,18762,52800,1000064,23360,465900,0,88088174,1057431619,895337220,439951743,24759,116900,1000064,35638,774700,5997,12059,217,0,0,524453806,510487,518600,1087300,524463817,56813,440982267,520275,15722,586,31,20052,1635,20,15800,5100
1786087111.683969780,540300710,1000064,452212536,88088174,452216613,18752,52800,1000064,23360,465900,0,88088174,1057434728,895337220,452233919,24745,116500,1000064,35638,774700,5993,12059,217,0,0,536734858,511920,519700,1084400,536744153,56911,453262110,520035,15712,586,31,20052,1635,20,15800,5100
1786087112.719088539,552506023,1000064,464417849,88088174,464423332,18744,52800,1000064,23360,465900,0,88088174,1057437831,895337222,464444981,24732,116200,1000064,35638,774700,5988,12059,217,0,0,548951213,513329,520700,1081900,548961866,57004,465482768,519862,15705,586,31,20052,1635,20,15800,5100
1786087113.755961551,564867051,1000064,476778877,88088174,476784935,18734,52700,1000064,23360,465900,0,88088174,1057440941,895337223,476803688,24713,115300,1000064,35638,774700,5978,12059,217,0,0,561306733,514737,521800,1079500,561316095,57082,477834707,519763,15697,586,31,20052,1635,20,15800,5100
1786087114.793284394,577034908,1000064,488946735,88088174,488951507,18729,52700,1000064,23360,465900,0,88088174,1057444050,895337225,488971159,24702,114800,1000064,35638,774700,5973,12059,217,0,0,573474565,516081,522800,1078100,573484431,57173,490003924,519672,15692,586,31,20052,1635,20,15800,5100
1786087115.828401045,588983825,1000064,500895652,88088174,500900075,18732,52700,1000064,23360,465900,0,88088174,1057447158,895337229,500916115,24703,114500,1000064,35638,774700,5970,12059,217,0,0,585417343,517605,523900,1077900,585424587,57278,501943400,519866,15693,586,31,20052,1635,20,15800,5100
1786087116.861369805,600546624,1000064,512458450,88088174,512463947,18744,52700,1000064,23360,465900,0,88088174,1057450259,895337232,512481969,24717,114400,1000064,35638,774700,5972,12059,217,0,0,596983156,519362,525000,1080400,596992166,57402,513510843,520406,15704,586,31,20052,1635,20,15800,5100
1786087117.894175390,612671515,1000064,524583341,88088174,524588390,18740,52700,1000064,23360,465900,0,88088174,1057453356,895337232,524606633,24706,113700,1000064,35638,774700,5965,12059,217,0,0,609108921,520646,526100,1078700,609118437,57481,525636640,520437,15700,586,31,20052,1635,20,15800,5100
1786087118.926731493,624774335,1000064,536686161,88088174,536691933,18738,52700,1000064,23360,465900,0,88088174,1057456454,895337239,536711941,24698,113200,1000064,35638,774700,5960,12059,217,0,0,621216838,521765,526900,1077100,621226433,57561,537746561,520333,15698,586,31,20052,1635,20,15800,5100
1786087119.963890639,637046662,1000064,548958488,88088174,548963565,18731,52700,1000064,23360,465900,0,88088174,1057459564,895337240,548983239,24690,113100,1000064,35638,774700,5959,12059,217,0,0,633487169,522730,527500,1075300,633497309,57633,550017016,520095,15691,586,31,20052,1635,20,15800,5100
1786087120.998702974,649370347,1000064,561282173,88088174,561286472,18723,52600,1000064,23360,465900,0,88088174,1057462667,895337240,561304186,24680,112900,1000064,35638,774700,5956,12059,217,0,0,645806352,523654,528200,1073500,645814251,57696,562333089,519864,15684,586,31,20052,1635,20,15800,5100
1786087122.037801366,661369639,1000064,573281465,88088174,573286646,18724,52600,1000064,23360,465900,0,88088174,1057465785,895337244,573305326,24683,113100,1000064,35638,774700,5958,12059,217,0,0,657808876,524834,529000,1073400,657818367,57784,574336926,519973,15685,586,31,20052,1635,20,15800,5100
1786087123.070574415,673140306,1000064,585052132,88088174,585057435,18732,52600,1000064,23360,465900,0,88088174,1057468883,895337248,585074647,24689,112900,1000064,35638,774700,5957,12059,217,0,0,669576984,526125,529800,1074500,669585811,57879,586103589,520264,15691,586,31,20052,1635,20,15800,5100
1786087124.110042347,685506236,1000064,597418062,88088174,597423185,18724,52600,1000064,23360,465900,0,88088174,1057471992,895337248,597444106,24678,112700,1000064,35638,774700,5953,12059,217,0,0,681947988,526893,530300,1072600,681957610,57936,598476973,519984,15685,586,31,20052,1635,20,15800,5100
1786087125.147875099,697728574,1000064,609640400,88088174,609645093,18722,52600,1000064,23360,465900,0,88088174,1057475115,895337250,609661822,24674,112700,1000064,35638,774700,5951,12059,217,0,0,694162778,527790,530900,1071900,694170729,58006,610698814,519891,15683,586,31,20052,1635,20,15800,5100
1786087126.176228469,709952363,1000064,621864190,88088174,621869613,18716,52600,1000064,23360,465900,0,88088174,1057478199,895337256,621887644,24664,112500,1000064,35638,774700,5947,12059,217,0,0,706389642,528565,531400,1070400,706399253,58056,622917603,519716,15677,586,31,20052,1635,20,15800,5100
1786087127.209026274,722374911,1000064,634286737,88088174,634291604,18707,52600,1000064,23360,465900,0,88088174,1057481294,895337256,634311559,24651,112300,1000064,35638,774700,5943,12059,217,0,0,718815777,529125,531700,1068800,718826087,58099,635343893,519323,15669,586,31,20052,1635,20,15800,5100
1786087128.244723168,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057484400,895339439,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167255,529289,531800,1068500,722167255,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087129.271614261,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057487482,895342484,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167259,529289,531800,1068500,722167259,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087130.302006513,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057490572,895345570,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167262,529289,531800,1068500,722167262,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087131.334710485,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057493670,895348661,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167264,529289,531800,1068500,722167264,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087132.366339696,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057496766,895351751,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167266,529289,531800,1068500,722167266,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087133.396797522,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057499858,895354836,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167268,529289,531800,1068500,722167268,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087134.425440656,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057502942,895357751,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167270,529290,531800,1068500,722167270,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087135.458071549,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057506037,895360780,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167272,529290,531800,1068500,722167272,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087136.489929221,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057509130,895363869,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167274,529290,531800,1068500,722167274,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087137.522509190,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057512230,895366961,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167276,529290,531800,1068500,722167276,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087138.555511112,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057515327,895370053,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167278,529290,531800,1068500,722167278,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087139.588676772,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057518432,895373150,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167280,529290,531800,1068500,722167280,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087140.620910861,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057521519,895376101,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167282,529290,531800,1068500,722167282,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087141.655204886,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057524620,895379197,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167284,529290,531800,1068500,722167284,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087142.687997021,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057527720,895382290,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167286,529290,531800,1068500,722167286,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087143.721423644,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057530818,895385383,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167288,529290,531800,1068500,722167288,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087144.753850774,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057533915,895388475,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167290,529290,531800,1068500,722167290,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087145.782473489,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057537005,895391499,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167292,529290,531800,1068500,722167292,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087146.814544028,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057540094,895394496,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167294,529290,531800,1068500,722167294,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087147.847294484,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057543191,895397588,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167296,529290,531800,1068500,722167296,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087148.879445600,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057546287,895400678,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167298,529290,531800,1068500,722167298,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087149.911608793,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057549384,895403769,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167300,529290,531800,1068500,722167300,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087150.944618642,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057552483,895406862,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167302,529290,531800,1068500,722167302,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087151.976310194,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057555574,895409857,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167304,529290,531800,1068500,722167304,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087153.007333361,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057558665,895412895,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167306,529290,531800,1068500,722167306,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
1786087154.037467151,725765205,1000064,637677031,88088174,637677034,18706,52600,1000064,23360,465900,0,88088174,1057561761,895415985,637677031,24649,112200,1000064,35638,774700,5942,12059,217,0,0,722167309,529290,531800,1068500,722167309,58113,638677095,519238,15667,586,31,20052,1635,20,15800,5100
