label	seq	secs	Mops	get_s	set_s	busy	Gv3_avg	Gv3_p50	Gv3_p99	Gadmit	Gv2	Gxfer	Gcrypto	Gsync	Sv3_avg	Sv3_p50	Sv3_p99	Sadmit	Sv2	Sret	Sxfer	Scrypto	srv	srv_p50	srv_p99	que	bk	err5	badcrc	hit_pct
R5-OP-r0	1	56.9	12.616	12616181	0	29.9	22.48	0.0	83.8	4.85	17.63	14.69	0.57	0.03	0.00	0.0	0.0	0.00	0.00	0.00	0.00	0.00	538.55	517.7	1020.2	112.29	425.63	0	0	100.00
R5-OP-r0	2	57.9	11.632	11049951	581577	29.9	22.79	0.0	124.4	6.98	15.80	12.91	0.56	0.03	8.10	0.0	30.6	0.48	7.37	0.25	6.15	0.81	593.68	569.0	1124.5	126.66	466.31	0	2	100.00
R5-OP-r0	3	57.2	7.423	3711609	3711609	29.9	34.06	0.0	207.4	23.19	10.87	8.20	0.66	0.03	8.78	0.0	34.1	0.58	7.62	0.58	6.20	0.88	1650.00	1588.5	18446744073709552.0	361.14	1287.62	0	2	100.00
