ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785665124.963107561,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684678503,630059794,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665125.986493523,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684681569,630062826,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665127.010502124,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684684641,630065849,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665128.032807701,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684687709,630068908,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665129.054736628,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684690772,630071916,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665130.077819442,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684693839,630074934,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665131.101207952,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684696910,630077996,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665132.121440553,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684699968,630080997,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665133.144559882,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684703035,630084039,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665134.167299747,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684706103,630087098,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
1785665135.190199080,1195177680,61666553,1195177680,0,1195177699,17597,57600,61666553,7482,30300,3,0,684709171,630090115,1195177680,23807,134700,61666553,9331,36100,6210,921,925,0,0
