ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret
1785573683.659679413,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410658759,371501653,75301762,43650,188900,0,0,0,25871,0,0
1785573684.683208831,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410661829,371504691,75301762,43650,188900,0,0,0,25871,0,0
1785573685.707952601,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410664902,371507747,75301762,43650,188900,0,0,0,25871,0,0
1785573686.730840691,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410667968,371510674,75301762,43650,188900,0,0,0,25871,0,0
1785573687.754917734,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410671042,371513706,75301762,43650,188900,0,0,0,25871,0,0
1785573688.777188267,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410674107,371516754,75301762,43650,188900,0,0,0,25871,0,0
1785573689.800070119,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410677175,371519742,75301762,43650,188900,0,0,0,25871,0,0
1785573690.823119382,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410680243,371522793,75301762,43650,188900,0,0,0,25871,0,0
1785573691.846351170,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410683312,371525847,75301762,43650,188900,0,0,0,25871,0,0
1785573692.869276970,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410686380,371528838,75301762,43650,188900,0,0,0,25871,0,0
1785573693.893437752,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410689453,371531883,75301762,43650,188900,0,0,0,25871,0,0
1785573694.914398076,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410692519,371534913,75301762,43650,188900,0,0,0,25871,0,0
1785573695.937751890,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410695582,371537917,75301762,43650,188900,0,0,0,25871,0,0
1785573696.961188067,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410698651,371540947,75301762,43650,188900,0,0,0,25871,0,0
1785573697.981964207,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410701714,371543992,75301762,43650,188900,0,0,0,25871,0,0
1785573699.005076541,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410704781,371546981,75301762,43650,188900,0,0,0,25871,0,0
1785573700.028394644,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410707851,371550035,75301762,43650,188900,0,0,0,25871,0,0
1785573701.050771707,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410710916,371553043,75301762,43650,188900,0,0,0,25871,0,0
1785573702.068528120,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410713968,371556051,75301762,43650,188900,0,0,0,25871,0,0
1785573703.091240106,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410717036,371559103,75301762,43650,188900,0,0,0,25871,0,0
1785573704.112698984,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410720099,371562126,75301762,43650,188900,0,0,0,25871,0,0
1785573705.136073505,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410723168,371565138,75301762,43650,188900,0,0,0,25871,0,0
1785573706.159838352,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410726239,371568192,75301762,43650,188900,0,0,0,25871,0,0
1785573707.182220577,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410729302,371571164,75301762,43650,188900,0,0,0,25871,0,0
1785573708.206021421,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410732374,371574210,75301762,43650,188900,0,0,0,25871,0,0
1785573709.230242335,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410735445,371577265,75301762,43650,188900,0,0,0,25871,0,0
1785573710.254092894,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410738516,371580275,75301762,43650,188900,0,0,0,25871,0,0
1785573711.277137344,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410741584,371583304,75301762,43650,188900,0,0,0,25871,0,0
1785573712.296967134,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410744647,371586350,75301762,43650,188900,0,0,0,25871,0,0
1785573713.317855032,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410747703,371589324,75301762,43650,188900,0,0,0,25871,0,0
1785573714.344165183,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410750780,371592387,75301762,43650,188900,0,0,0,25871,0,0
1785573715.367403526,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410753850,371595441,75301762,43650,188900,0,0,0,25871,0,0
1785573716.390302244,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410756915,371598432,75301762,43650,188900,0,0,0,25871,0,0
1785573717.413728351,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410759984,371601457,75301762,43650,188900,0,0,0,25871,0,0
1785573718.434976131,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410763047,371604482,75301762,43650,188900,0,0,0,25871,0,0
1785573719.456311344,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410766113,371607480,75301762,43650,188900,0,0,0,25871,0,0
1785573720.477802211,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410769175,371610528,75301762,43650,188900,0,0,0,25871,0,0
1785573721.496839498,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410772241,371613575,75301762,43650,188900,0,0,0,25871,0,0
1785573722.519447510,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410775303,371616557,75301762,43650,188900,0,0,0,25871,0,0
1785573723.543895858,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410778376,371619614,75301762,43650,188900,0,0,0,25871,0,0
1785573724.565804605,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410781442,371622630,75301762,43650,188900,0,0,0,25871,0,0
1785573725.589004936,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410784515,371625650,75301762,43650,188900,0,0,0,25871,0,0
1785573726.610096881,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410787579,371628697,75301762,43650,188900,0,0,0,25871,0,0
1785573727.629276016,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410790637,371631711,75301762,43650,188900,0,0,0,25871,0,0
1785573728.652819186,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410793708,371634706,75301762,43650,188900,0,0,0,25871,0,0
1785573729.675407274,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410796777,371637759,75301762,43650,188900,0,0,0,25871,0,0
1785573730.698557077,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410799846,371640760,75301762,43650,188900,0,0,0,25871,0,0
1785573731.722787931,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410802918,371643800,75301762,43650,188900,0,0,0,25871,0,0
1785573732.744657524,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410805984,371646850,75301762,43650,188900,0,0,0,25871,0,0
1785573733.766965536,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410809051,371649864,75301762,43650,188900,0,0,0,25871,0,0
1785573734.789571525,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410812120,371652889,75301762,43650,188900,0,0,0,25871,0,0
1785573735.812938605,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410815189,371655942,75301762,43650,188900,0,0,0,25871,0,0
1785573736.833787953,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410818251,371658921,75301762,43650,188900,0,0,0,25871,0,0
1785573737.855888946,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410821317,371661966,75301762,43650,188900,0,0,0,25871,0,0
1785573738.879707615,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410824388,371665001,75301762,43650,188900,0,0,0,25871,0,0
1785573739.902141331,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410827453,371667993,75301762,43650,188900,0,0,0,25871,0,0
1785573740.923933493,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410830522,371671036,75301762,43650,188900,0,0,0,25871,0,0
1785573741.946986197,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410833587,371674071,75301762,43650,188900,0,0,0,25871,0,0
1785573742.970232067,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410836655,371677072,75301762,43650,188900,0,0,0,25871,0,0
1785573743.994215691,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410839726,371680127,75301762,43650,188900,0,0,0,25871,0,0
1785573745.015525616,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410842795,371683176,75301762,43650,188900,0,0,0,25871,0,0
1785573746.038857161,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410845862,371686161,75301762,43650,188900,0,0,0,25871,0,0
1785573747.060779852,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410848926,371689211,75301762,43650,188900,0,0,0,25871,0,0
1785573748.083248846,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410851993,371692214,75301762,43650,188900,0,0,0,25871,0,0
1785573749.106215544,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410855061,371695193,75301762,43650,188900,0,0,0,25871,0,0
1785573750.128494174,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410858131,371698246,75301762,43650,188900,0,0,0,25871,0,0
1785573751.150090590,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410861198,371701275,75301762,43650,188900,0,0,0,25871,0,0
1785573752.169979292,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410864258,371704269,75301762,43650,188900,0,0,0,25871,0,0
1785573753.192731162,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410867327,371707321,75301762,43650,188900,0,0,0,25871,0,0
1785573754.215434401,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410870394,371710343,75301762,43650,188900,0,0,0,25871,0,0
1785573755.239756639,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410873466,371713360,75301762,43650,188900,0,0,0,25871,0,0
1785573756.262232287,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410876534,371716412,75301762,43650,188900,0,0,0,25871,0,0
1785573757.284581677,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410879603,371719427,75301762,43650,188900,0,0,0,25871,0,0
1785573758.307762061,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410882673,371722446,75301762,43650,188900,0,0,0,25871,0,0
1785573759.330839525,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410885743,371725477,75301762,43650,188900,0,0,0,25871,0,0
1785573760.352253163,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410888811,371728479,75301762,43650,188900,0,0,0,25871,0,0
1785573761.372578499,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410891869,371731504,75301762,43650,188900,0,0,0,25871,0,0
1785573762.395757854,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410894939,371734557,75301762,43650,188900,0,0,0,25871,0,0
1785573763.418301080,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410898007,371737557,75301762,43650,188900,0,0,0,25871,0,0
1785573764.442488600,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410901078,371740596,75301762,43650,188900,0,0,0,25871,0,0
1785573765.465688349,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410904147,371743649,75301762,43650,188900,0,0,0,25871,0,0
1785573766.488249723,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410907215,371746628,75301762,43650,188900,0,0,0,25871,0,0
1785573767.511894803,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410910282,371749681,75301762,43650,188900,0,0,0,25871,0,0
1785573768.536447674,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410913356,371752739,75301762,43650,188900,0,0,0,25871,0,0
1785573769.558841368,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410916422,371755711,75301762,43650,188900,0,0,0,25871,0,0
1785573770.582177165,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410919491,371758765,75301762,43650,188900,0,0,0,25871,0,0
1785573771.603067327,75304394,0,75304394,0,75301880,17778,44400,0,0,0,0,0,410922553,371761804,75301762,43650,188900,0,0,0,25871,0,0
