ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785949887.171856663,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,646993237,623134491,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949888.194434646,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,646996305,623137556,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949889.217218675,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,646999371,623140618,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949890.241269776,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647002442,623143609,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949891.266441477,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647005517,623146622,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949892.291885981,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647008592,623149693,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949893.316099658,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647011666,623152762,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949894.339684048,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647014739,623155831,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949895.361583418,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647017798,623158863,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949896.386885220,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647020874,623161825,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949897.413471917,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647023951,623164876,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949898.438443952,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647027027,623167945,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949899.464826473,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647030105,623171018,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949900.491346645,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647033183,623174092,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949901.510134207,254672484,1000064,254672484,0,254672484,17867,58700,1000064,31304,512000,0,0,647036243,623177144,254672484,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949902.532479600,254672487,1000064,254672487,0,254672487,17867,58700,1000064,31304,512000,0,0,647039307,623180078,254672487,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949903.556380035,254672487,1000064,254672487,0,254672487,17867,58700,1000064,31304,512000,0,0,647042377,623183144,254672487,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949904.581522554,254672487,1000064,254672487,0,254672487,17867,58700,1000064,31304,512000,0,0,647045452,623186213,254672487,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949905.607753898,254672487,1000064,254672487,0,254672487,17867,58700,1000064,31304,512000,0,0,647048528,623189232,254672487,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949906.633287912,254672487,1000064,254672487,0,254672487,17867,58700,1000064,31304,512000,0,0,647051605,623192303,254672487,22765,75200,1000064,53549,722700,4897,22009,234,10,0
1785949907.656178498,260407989,1000064,260407989,0,260410144,17895,58800,1000064,31304,512000,0,0,647054642,623193483,260419236,22796,75400,1000064,53549,722700,4900,22009,234,24,0
1785949908.677849983,268334736,1000064,268334736,0,268337956,17914,58800,1000064,31304,512000,0,0,647057669,623194041,268347878,22813,75400,1000064,53549,722700,4898,22009,234,28,0
1785949909.701245715,276490097,1000064,276490097,0,276493785,17925,58700,1000064,31304,512000,0,0,647060687,623194610,276505489,22821,75200,1000064,53549,722700,4895,22009,234,31,0
1785949910.723958724,284701832,1000064,284701832,0,284705422,17931,58700,1000064,31304,512000,0,0,647063682,623195181,284716277,22821,75100,1000064,53549,722700,4890,22009,234,31,0
1785949911.748201489,292923557,1000064,292923557,0,292927856,17937,58600,1000064,31304,512000,0,0,647066693,623195749,292941639,22823,74900,1000064,53549,722700,4886,22009,234,31,0
1785949912.775819156,301140765,1000064,301140765,0,301144244,17943,58500,1000064,31304,512000,0,0,647069710,623196330,301155115,22826,74800,1000064,53549,722700,4883,22009,234,31,0
1785949913.801435603,309035069,1000064,309035069,0,309038069,17957,58500,1000064,31304,512000,0,0,647072740,623196922,309050857,22841,74800,1000064,53549,722700,4883,22009,234,31,0
1785949914.824140974,317152162,1000064,317152162,0,317154917,17969,58500,1000064,31304,512000,0,0,647075752,623197482,317163829,22851,74700,1000064,53549,722700,4881,22009,234,31,0
1785949915.850438133,325359424,1000064,325359425,0,325363692,17977,58500,1000064,31304,512000,0,0,647078760,623198042,325381824,22856,74600,1000064,53549,722700,4879,22009,234,31,0
1785949916.874530595,333539191,1000064,333539191,0,333542839,17984,58400,1000064,31304,512000,0,0,647081762,623198621,333553282,22862,74500,1000064,53549,722700,4877,22009,234,31,0
1785949917.903845253,341654432,1000064,341654432,0,341657279,17989,58400,1000064,31304,512000,0,0,647084778,623199217,341667657,22864,74500,1000064,53549,722700,4874,22009,234,31,0
1785949918.931604928,349854213,1000064,349854213,0,349857260,17998,58400,1000064,31304,512000,0,0,647087805,623199800,349866846,22871,74400,1000064,53549,722700,4873,22009,234,31,0
