ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785578714.579038951,410133024,30016827,401132364,9000660,401331226,24534,63900,30016827,15930,47000,65401,9000660,425718267,383656390,401146425,243032,754300,30016827,16985,51200,218494,842,212,1539662966,0
1785578715.597467874,420087793,30016827,411087133,9000660,411285589,24454,63700,30016827,15930,47000,65401,9000660,425721171,383656988,411101296,239911,751400,30016827,16985,51200,215453,842,212,1561033362,0
1785578716.617175930,429918435,30016827,420917775,9000660,421115867,24380,63600,30016827,15930,47000,65401,9000660,425724076,383657595,420936235,236999,748800,30016827,16985,51200,212615,842,212,1582139069,0
1785578717.635207086,439662437,30016827,430661777,9000660,430859792,24313,63500,30016827,15930,47000,65401,9000660,425726957,383658179,430675284,234259,746400,30016827,16985,51200,209942,842,212,1603014911,0
1785578718.655227090,449627671,30016827,440627011,9000660,440825279,24244,63300,30016827,15930,47000,65401,9000660,425729837,383658769,440640029,231537,743900,30016827,16985,51200,207289,842,212,1624319223,0
1785578719.674908074,459486854,30016827,450486194,9000660,450685651,24182,63200,30016827,15930,47000,65401,9000660,425732738,383659376,450501626,228990,741600,30016827,16985,51200,204806,842,212,1645513306,0
1785578720.691757907,469317369,30016827,460316709,9000660,460514918,24121,63100,30016827,15930,47000,65401,9000660,425735621,383659941,460330942,226571,739300,30016827,16985,51200,202446,842,212,1666573895,0
1785578721.708128170,479349431,30016827,470348771,9000660,470547466,24059,63000,30016827,15930,47000,65401,9000660,425738510,383660509,470362489,224174,737100,30016827,16985,51200,200111,842,212,1688033717,0
1785578722.725168188,489363076,30016827,480362416,9000660,480561138,24000,62800,30016827,15930,47000,65401,9000660,425741381,383661080,480376153,221869,734900,30016827,16985,51200,197865,842,212,1709484321,0
1785578723.742558473,499122774,30016827,490122114,9000660,490320492,23948,62700,30016827,15930,47000,65401,9000660,425744261,383661655,490136658,219766,732800,30016827,16985,51200,195815,842,212,1730483046,0
1785578724.759566804,509131137,30016827,500130477,9000660,500328974,23893,62600,30016827,15930,47000,65401,9000660,425747140,383662242,500143080,217639,730800,30016827,16985,51200,193743,842,212,1751812405,0
1785578725.778891603,519086912,30016827,510086252,9000660,510285143,23843,62500,30016827,15930,47000,65401,9000660,425750004,383662796,510100594,215638,728800,30016827,16985,51200,191791,842,212,1773074635,0
1785578726.796951222,529061010,30016827,520060350,9000660,520258886,23796,62400,30016827,15930,47000,65401,9000660,425752881,383663344,520073839,213713,727000,30016827,16985,51200,189914,842,212,1794400521,0
1785578727.815552325,539205734,30016827,530205074,9000660,530403382,23745,62300,30016827,15930,47000,65401,9000660,425755756,383663910,530218148,211789,725100,30016827,16985,51200,188040,842,212,1816074991,0
1785578728.834762672,549217957,30016827,540217297,9000660,540415718,23698,62200,30016827,15930,47000,65401,9000660,425758640,383664484,540231763,209975,723300,30016827,16985,51200,186273,842,212,1837385144,0
1785578729.853687711,559231570,30016827,550230910,9000660,550429067,23653,62100,30016827,15930,47000,65401,9000660,425761518,383665051,550243142,208229,721600,30016827,16985,51200,184572,842,212,1858775175,0
1785578730.872454321,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425764513,383667354,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578731.896310214,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425767580,383670355,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578732.919023972,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425770648,383673383,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578733.942050609,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425773717,383676415,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578734.964337516,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425776783,383679410,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578735.988279198,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425779854,383682451,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578737.011839867,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425782923,383685480,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578738.035465560,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425785992,383688468,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578739.056538948,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425789055,383691514,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578740.077550841,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425792123,383694562,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
1785578741.100876547,562302515,30016827,553301855,9000660,553498058,23639,62000,30016827,15930,47000,65401,9000660,425795185,383697546,553301855,207703,721000,30016827,16985,51200,184060,842,212,1865383493,0
